Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
5960,39,1,1,2,6,2.0,0.0,6.0,0.0,205128.2051,51282.05128,39.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,25641.02564,25641.02564,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
3325,82,1,1,2,6,2.0,0.0,6.0,0.0,97560.97561,24390.2439,82.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,12195.12195,12195.12195,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5963,57,1,1,2,6,2.0,0.0,6.0,0.0,140350.8772,35087.7193,57.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
139,596,2,1,8,2,4.0,2.828427125,2.0,0.0,16778.52349,5033.557047,298.0,364.8670991,596.0,0.0,0,0,0,1,0,0,44,24,3355.704698,1677.852349,2,6,3.0,2.0,4.0,4.0,2.0,1024,29200,0,0,3
5962,56,1,1,2,6,2.0,0.0,6.0,0.0,142857.1429,35714.28571,56.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
24444,49,1,1,2,6,2.0,0.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
135,48,1,1,2,6,2.0,0.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
38292,34,1,1,2,6,2.0,0.0,6.0,0.0,235294.1176,58823.52941,34.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,29411.76471,29411.76471,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5825,24,1,1,2,6,2.0,0.0,6.0,0.0,333333.3333,83333.33333,24.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
179,48,1,1,2,6,2.0,0.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
13783,28,1,1,2,6,2.0,0.0,6.0,0.0,285714.2857,71428.57143,28.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2022,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
13782,27,1,1,2,6,2.0,0.0,6.0,0.0,296296.2963,74074.07407,27.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,37037.03704,37037.03704,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2809,43,1,1,2,6,2.0,0.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2021,28,1,1,2,6,2.0,0.0,6.0,0.0,285714.2857,71428.57143,28.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8089,42,1,1,2,6,2.0,0.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5054,48,1,1,2,6,2.0,0.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2020,52,1,1,2,6,2.0,0.0,6.0,0.0,153846.1538,38461.53846,52.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8873,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
4662,15,1,1,2,6,2.0,0.0,6.0,0.0,533333.3333,133333.3333,15.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,66666.66667,66666.66667,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
7402,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8087,67,1,1,2,6,2.0,0.0,6.0,0.0,119402.9851,29850.74627,67.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,14925.37313,14925.37313,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8088,63,1,1,2,6,2.0,0.0,6.0,0.0,126984.127,31746.03175,63.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
40193,48,1,1,2,6,2.0,0.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8085,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5051,107,1,1,2,6,2.0,0.0,6.0,0.0,74766.35514,18691.58879,107.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,9345.794393,9345.794393,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5050,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8086,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2161,65,1,1,2,6,2.0,0.0,6.0,0.0,123076.9231,30769.23077,65.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8083,32,1,1,2,6,2.0,0.0,6.0,0.0,250000.0,62500.0,32.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,31250.0,31250.0,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2160,75,1,1,2,6,2.0,0.0,6.0,0.0,106666.6667,26666.66667,75.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
9900,49,1,1,2,6,2.0,0.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2800,69,1,1,2,6,2.0,0.0,6.0,0.0,115942.029,28985.50725,69.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8084,45,1,1,2,6,2.0,0.0,6.0,0.0,177777.7778,44444.44444,45.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
5190,43,1,1,2,6,2.0,0.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8081,49,1,1,2,6,2.0,0.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8080,101,1,1,2,6,2.0,0.0,6.0,0.0,79207.92079,19801.9802,101.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,9900.990099,9900.990099,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8082,46,1,1,2,6,2.0,0.0,6.0,0.0,173913.0435,43478.26087,46.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
6389,64,1,1,2,6,2.0,0.0,6.0,0.0,125000.0,31250.0,64.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
3351,42,1,1,2,6,2.0,0.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2030,19,1,1,2,6,2.0,0.0,6.0,0.0,421052.6316,105263.1579,19.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
1782,15,1,1,2,6,2.0,0.0,6.0,0.0,533333.3333,133333.3333,15.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,66666.66667,66666.66667,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
52848,42,1,1,2,6,2.0,0.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
3493,19,1,1,2,6,2.0,0.0,6.0,0.0,421052.6316,105263.1579,19.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2035,45,1,1,2,6,2.0,0.0,6.0,0.0,177777.7778,44444.44444,45.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
17988,49,1,1,2,6,2.0,0.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
80,99248750,8,8,403,13043,50.375,132.8177457,1630.375,1964.798931,135.4777768,0.161211098,6616583.333,25300000.0,14200000.0,14200000.0,1,0,0,0,0,0,224,264,0.080605549,0.080605549,0,5792,791.2941176,1536.785556,840.75,50.375,1630.375,0,235,192634,97900000,2
80,99231842,6,8,392,11595,65.33333333,154.1825758,1449.375,2046.673464,120.7979189,0.141083746,7633218.615,27200000.0,19800000.0,14200000.0,1,0,0,0,0,0,184,264,0.060464463,0.080619283,0,5792,799.5333333,1618.714519,856.6428571,65.33333333,1449.375,0,235,17011,98100000,2
80,99226732,9,6,368,11595,40.88888889,122.6666667,1932.5,1754.831473,120.5622694,0.151168941,7087623.714,26200000.0,12400000.0,29492.4,0,0,0,0,1,0,304,200,0.090701365,0.060467576,0,4344,747.6875,1390.331937,797.5333333,40.88888889,1932.5,274,235,992,98100000,2
80,99228718,7,5,366,11595,52.28571429,138.3349971,2319.0,2196.731436,120.539701,0.120932732,9020792.545,29500000.0,16500000.0,36127.0,0,0,0,0,1,0,240,168,0.070544094,0.050388638,0,4344,920.0769231,1715.620318,996.75,52.28571429,2319.0,274,235,4,98100000,2
80,99440728,9,7,730,11595,81.11111111,154.1715315,1656.428571,2120.732252,123.9431795,0.160899868,6629381.867,25300000.0,12400000.0,16600000.0,1,0,0,0,0,0,256,232,0.090506176,0.070393692,0,5792,725.3529412,1530.857437,770.6875,81.11111111,1656.428571,0,235,18023,98100000,2
80,99693721,11,6,915,11595,83.18181818,142.4653068,1932.5,1977.812908,125.4843322,0.170522274,6230857.563,24500000.0,9955716.7,112893.8,0,0,0,0,1,0,368,200,0.110337942,0.060184332,0,4344,695.0,1404.837901,735.8823529,83.18181818,1932.5,274,235,976,98100000,2
80,99436748,10,6,690,11595,69.0,145.4647724,1932.5,2181.008184,123.5458746,0.160906308,6629116.533,25300000.0,11000000.0,72083.6,0,0,0,0,1,0,336,200,0.100566442,0.060339865,0,5792,722.6470588,1531.985066,767.8125,69.0,1932.5,274,235,1007,98100000,2
80,99438834,8,7,596,11595,74.5,132.4214053,1656.428571,2119.480114,122.5979782,0.150846499,7102773.857,26200000.0,14200000.0,16600000.0,1,0,0,0,0,0,236,232,0.080451466,0.070395033,0,5792,762.3125,1571.172077,813.1333333,74.5,1656.428571,0,235,17956,98100000,2
80,99290618,8,6,638,11595,79.75,142.140524,1932.5,3126.682571,123.2039869,0.14100023,7637739.846,27100000.0,14200000.0,19900000.0,1,0,0,0,0,0,236,200,0.08057156,0.06042867,0,7240,815.9333333,2095.815439,874.2142857,79.75,1932.5,0,235,16975,97900000,2
80,99290711,8,7,760,11595,95.0,170.3735392,1656.428571,2120.732252,124.4325866,0.151071534,7092193.643,26100000.0,14200000.0,16500000.0,1,0,0,0,0,0,236,232,0.080571485,0.070500049,0,5792,772.5625,1568.802132,824.0666667,95.0,1656.428571,0,235,17004,97900000,2
80,99583895,12,6,963,11595,80.25,145.1777124,1932.5,3126.682571,126.1047281,0.180752119,5857876.176,23800000.0,9046836.727,101123.8,0,0,0,0,1,0,400,200,0.120501412,0.060250706,0,7240,660.9473684,1875.233362,697.6666667,80.25,1932.5,251,235,6021,98100000,2
80,99386711,9,7,966,11595,107.3333333,156.521564,1656.428571,1760.597234,126.385106,0.160987318,6625780.733,25300000.0,12400000.0,16600000.0,1,0,0,0,0,0,268,232,0.090555366,0.070431951,0,4344,739.2352941,1341.972593,785.4375,107.3333333,1656.428571,0,235,16987,97900000,2
80,99766744,11,6,1416,11595,128.7272727,173.8626417,1932.5,2181.008184,130.4141989,0.170397462,6235421.5,24400000.0,9976617.3,20000000.0,1,0,0,0,0,0,320,200,0.110257181,0.060140281,0,4344,723.1666667,1480.509779,765.7058824,128.7272727,1932.5,0,235,16992,97900000,2
80,100254053,9,7,395,11595,43.88888889,122.703346,1656.428571,2429.118623,119.5961624,0.159594545,6683603.533,25100000.0,12500000.0,16700000.0,1,0,0,0,0,0,264,232,0.089771932,0.069822614,0,5792,705.6470588,1700.787903,749.75,43.88888889,1656.428571,0,235,2947,97200000,2
57452,83829317,7,6,11595,346,1656.428571,2118.227235,57.66666667,132.468361,142.4442,0.155077012,6985776.417,24100000.0,14000000.0,16700000.0,0,0,0,0,1,0,232,164,0.083503006,0.071574006,0,4344,852.9285714,1665.266921,918.5384615,1656.428571,57.66666667,235,229,11006,83700000,0
80,100832978,11,5,322,11595,29.27272727,97.08665295,2319.0,2423.629716,118.1855404,0.158678245,6722198.533,25200000.0,10100000.0,2168.0,0,0,0,0,1,0,376,168,0.109091294,0.049586952,0,5792,701.0,1622.779175,744.8125,29.27272727,2319.0,274,235,8,97800000,2
80,101035159,9,5,436,11595,48.44444444,136.3663367,2319.0,5185.44164,119.07736,0.138565625,7771935.308,27100000.0,12600000.0,25300000.0,1,0,0,0,0,0,264,168,0.089077902,0.049487723,0,11595,802.4666667,2987.52953,859.7857143,48.44444444,2319.0,0,235,12977,98000000,2
80,100673150,10,8,2298,11595,229.8,195.2086064,1449.375,1729.380148,138.001046,0.178796432,5921950.0,23600000.0,11200000.0,14400000.0,1,0,0,0,0,0,304,264,0.099331351,0.079465081,0,4344,731.5263158,1257.077359,772.1666667,229.8,1449.375,0,235,10020,97300000,2
80,100400623,11,7,373,11595,33.90909091,112.4637315,1656.428571,2119.480114,119.2024476,0.179281756,5905919.0,23600000.0,10000000.0,214.5,0,0,0,0,1,0,376,232,0.109561073,0.069720683,0,5792,629.8947368,1467.424308,664.8888889,33.90909091,1656.428571,251,235,4041,97400000,2
80,100418706,8,6,432,11595,54.0,145.4922678,1932.5,4065.734263,119.768522,0.139416256,7724515.846,27000000.0,14300000.0,20100000.0,1,0,0,0,0,0,244,200,0.079666432,0.059749824,0,10147,802.2,2612.83891,859.5,54.0,1932.5,0,235,8010,97400000,2
80,100418815,8,6,361,11595,45.125,127.632774,1932.5,2537.820147,119.0613532,0.139416104,7724524.231,27000000.0,14300000.0,221.2,0,0,0,0,1,0,280,200,0.079666345,0.059749759,0,5792,797.0666667,1797.03297,854.0,45.125,1932.5,251,235,267,97400000,2
80,100409972,9,6,325,11595,36.11111111,108.3333333,1932.5,2182.468304,118.7133087,0.149387553,7172140.857,26000000.0,12600000.0,1036.4,0,0,0,0,1,0,312,200,0.089632532,0.059755021,0,4355,745.0,1580.050674,794.6666667,36.11111111,1932.5,251,235,806,97400000,2
80,101178498,10,6,362,11595,36.2,110.2862941,1932.5,2537.820147,118.1772831,0.158136366,6745233.2,25300000.0,11200000.0,1432.0,0,0,0,0,1,0,320,200,0.098835229,0.059301137,0,5792,703.3529412,1701.517225,747.3125,36.2,1932.5,274,235,1011,98200000,2
80,101156955,9,6,371,11595,41.22222222,121.4328804,1932.5,2178.085008,118.2914215,0.148284416,7225496.786,26200000.0,12600000.0,921.8,0,0,0,0,1,0,300,200,0.08897065,0.059313766,0,4344,747.875,1577.166188,797.7333333,41.22222222,1932.5,251,235,9,98100000,2
80,100922639,8,7,358,11595,44.75,119.3359603,1656.428571,2429.118623,118.4372517,0.148628694,7208759.929,26100000.0,14400000.0,16800000.0,1,0,0,0,0,0,244,232,0.079268637,0.069360057,0,5792,747.4375,1747.133499,797.2666667,44.75,1656.428571,0,235,16994,97900000,2
80,101084709,10,7,359,11595,35.9,113.525768,1656.428571,2120.732252,118.2572529,0.168175782,6317794.313,24500000.0,11200000.0,227.5,0,0,0,0,1,0,344,232,0.098926931,0.069248851,0,5792,664.1111111,1502.57461,703.1764706,35.9,1656.428571,274,235,8007,98100000,2
80,101084659,8,7,335,11595,41.875,111.2069339,1656.428571,2121.983652,118.0198867,0.148390469,7220332.786,26200000.0,14400000.0,16800000.0,1,0,0,0,0,0,244,232,0.079141584,0.069248886,0,4355,746.0,1579.441969,795.7333333,41.875,1656.428571,0,235,17002,98100000,2
80,101084324,9,6,355,11595,39.44444444,118.3333333,1932.5,1754.831473,118.2181324,0.148390961,7220308.857,26200000.0,12600000.0,1791.4,0,0,0,0,1,0,312,200,0.089034577,0.059356384,0,4344,746.875,1390.572394,796.6666667,39.44444444,1932.5,251,235,5,98100000,2
80,101094022,8,7,392,11595,49.0,131.3533946,1656.428571,2121.983652,118.5727876,0.148376726,7221001.571,26200000.0,14400000.0,16800000.0,1,0,0,0,0,0,244,232,0.079134254,0.069242472,0,4355,749.5625,1578.473819,799.5333333,49.0,1656.428571,0,235,16976,98100000,2
80,101093232,7,6,386,11595,55.14285714,140.63123,1932.5,4061.030399,118.5143631,0.128594167,8424436.0,28200000.0,16800000.0,20200000.0,1,0,0,0,0,0,224,200,0.069243013,0.059351154,0,10136,856.2142857,2699.62562,922.0769231,55.14285714,1932.5,0,235,17000,98100000,2
80,101096094,8,7,352,11595,44.0,117.2153086,1656.428571,2429.118623,118.1746943,0.148373685,7221149.571,26200000.0,14400000.0,16800000.0,1,0,0,0,0,0,244,232,0.079132632,0.069241053,0,5792,747.0625,1747.227422,796.8666667,44.0,1656.428571,0,235,16991,98100000,2
80,113298367,7,6,351,11595,50.14285714,132.66553,1932.5,2537.820147,105.4384129,0.114741283,9441530.583,28000000.0,18900000.0,491.4,0,0,0,0,1,0,240,200,0.061783768,0.052957515,0,5792,853.2857143,1850.983997,918.9230769,50.14285714,1932.5,251,235,4,56600000,2
54870,120,1,0,10,0,5.0,0.0,0.0,0.0,500000.0,83333.3333,10.0,0.0,10.0,0.0,0,0,0,0,1,0,30,0,83333.3333,0.0,5,5,5.0,0.0,8.0,5.0,0.0,30,-1,0,0,5
54871,150,2,0,12,0,6.0,0.0,0.0,0.0,600000.0,120000.0,15.0,0.0,15.0,0.0,0,0,0,0,1,0,35,0,120000.0,0.0,6,6,6.0,0.0,9.0,6.0,0.0,33,-1,0,0,5
54872,95,1,0,8,0,4.0,0.0,0.0,0.0,400000.0,42105.26316,8.0,0.0,8.0,0.0,0,0,0,0,1,0,25,0,42105.26316,0.0,4,4,4.0,0.0,7.0,4.0,0.0,28,-1,0,0,5
54873,200,1,1,6,6,6.0,0.0,6.0,0.0,300000.0,150000.0,20.0,0.0,20.0,0.0,0,0,0,0,1,1,40,40,150000.0,150000.0,6,6,6.0,0.0,10.0,6.0,6.0,32,300,0,0,4
54874,180,2,1,12,6,6.0,0.0,6.0,0.0,400000.0,200000.0,18.0,0.0,18.0,0.0,0,0,0,0,1,1,38,38,200000.0,200000.0,6,6,6.0,0.0,9.0,6.0,6.0,31,256,0,0,4
54875,220,1,1,8,8,6.0,0.0,6.0,0.0,500000.0,250000.0,22.0,0.0,22.0,0.0,0,0,0,0,1,1,42,42,250000.0,250000.0,6,6,6.0,0.0,11.0,6.0,6.0,34,400,0,0,4
8153868,210,1,1,9,3,6.0,0.0,0.0,0.0,526752.0,190292.91711,11.0,0.0,22.0,0.0,0,0,0,0,1,0,42,32,86823.01499,155676.0,4,6,4.0,0.0,11.0,6.0,3.0,34,353,0,0,5
12664899,112,1,1,9,8,6.0,0.0,0.0,0.0,440509.0,42105.26316,16.0,0.0,15.0,0.0,0,0,0,0,1,0,42,42,175409.8482,250000.0,5,6,6.0,0.0,7.0,5.0,5.0,34,400,0,0,5
6707421,129,1,0,12,0,5.0,0.0,0.0,0.0,317937.0,42105.26316,22.0,0.0,15.0,0.0,0,0,0,0,1,1,42,24,42105.26316,0.0,5,4,6.0,0.0,8.0,6.0,6.0,34,81,0,0,5
10610983,210,1,0,12,8,6.0,0.0,0.0,0.0,306747.0,168129.69178,18.0,0.0,22.0,0.0,0,0,0,0,1,1,32,1,42105.26316,250000.0,6,6,6.0,0.0,7.0,6.0,3.0,34,-1,0,0,5
16608621,201,1,1,6,7,6.0,0.0,6.0,0.0,600000.0,136618.45336,12.0,0.0,15.0,0.0,0,0,0,0,1,1,42,42,42105.26316,250000.0,5,6,5.0,0.0,7.0,6.0,2.0,34,276,0,0,5
5296366,220,1,1,10,5,6.0,0.0,0.0,0.0,455809.0,130802.09501,17.0,0.0,15.0,0.0,0,0,0,0,1,0,42,42,141298.87025,0.0,6,5,5.0,0.0,9.0,6.0,6.0,32,400,0,0,4
13891627,95,2,1,6,7,6.0,0.0,0.0,0.0,578525.0,42105.26316,8.0,0.0,14.0,0.0,0,0,0,0,1,1,42,0,42105.26316,250000.0,5,4,4.0,0.0,7.0,6.0,6.0,31,302,0,0,5
3513285,135,1,1,6,6,6.0,0.0,3.0,0.0,300000.0,242893.03303,19.0,0.0,19.0,0.0,0,0,0,0,1,1,42,27,102182.225,209535.0,5,4,5.0,0.0,8.0,6.0,6.0,34,-1,0,0,4
11974554,108,1,0,9,0,6.0,0.0,0.0,0.0,300000.0,149462.71048,17.0,0.0,22.0,0.0,0,0,0,0,1,0,35,42,42105.26316,203615.0,6,4,6.0,0.0,7.0,6.0,6.0,34,238,0,0,5
10550542,95,2,1,7,8,6.0,0.0,0.0,0.0,401882.0,154039.68996,8.0,0.0,20.0,0.0,0,0,0,0,1,0,42,0,42105.26316,250000.0,4,5,4.0,0.0,9.0,4.0,0.0,34,135,0,0,4
11946754,102,1,1,11,5,5.0,0.0,2.0,0.0,370853.0,240536.92733,22.0,0.0,8.0,0.0,0,0,0,0,1,1,42,42,104664.19349,201025.0,4,6,6.0,0.0,9.0,6.0,3.0,34,393,0,0,4
14731854,201,1,1,10,6,6.0,0.0,0.0,0.0,387995.0,68972.82768,14.0,0.0,20.0,0.0,0,0,0,0,1,1,39,6,84284.94735,0.0,5,6,5.0,0.0,10.0,6.0,0.0,34,296,0,0,4
15278011,95,2,1,9,8,6.0,0.0,3.0,0.0,312491.0,226345.21507,15.0,0.0,20.0,0.0,0,0,0,0,1,0,42,23,42105.26316,0.0,5,6,5.0,0.0,9.0,5.0,6.0,34,90,0,0,4
10607404,95,1,1,10,0,6.0,0.0,5.0,0.0,428635.0,43953.98266,19.0,0.0,17.0,0.0,0,0,0,0,1,0,42,9,42105.26316,129462.0,5,4,5.0,0.0,8.0,6.0,0.0,34,-1,0,0,5
3822505,220,2,0,9,7,6.0,0.0,1.0,0.0,300000.0,188832.77598,14.0,0.0,16.0,0.0,0,0,0,0,1,1,42,22,115371.79357,0.0,6,5,4.0,0.0,8.0,6.0,2.0,34,99,0,0,5
13261089,160,1,1,7,0,5.0,0.0,1.0,0.0,300000.0,179278.49864,22.0,0.0,8.0,0.0,0,0,0,0,1,1,42,13,42105.26316,0.0,6,4,6.0,0.0,10.0,5.0,3.0,34,162,0,0,5
8711385,114,1,1,6,0,6.0,0.0,5.0,0.0,300000.0,250000.0,22.0,0.0,8.0,0.0,0,0,0,0,1,0,41,0,42105.26316,0.0,5,4,6.0,0.0,9.0,6.0,3.0,33,400,0,0,5
996161,166,1,1,6,4,6.0,0.0,0.0,0.0,433321.0,160581.69772,16.0,0.0,13.0,0.0,0,0,0,0,1,0,30,28,109919.01745,250000.0,6,5,6.0,0.0,10.0,6.0,6.0,34,400,0,0,4
8880415,220,1,1,7,6,5.0,0.0,0.0,0.0,510428.0,250000.0,8.0,0.0,22.0,0.0,0,0,0,0,1,0,42,42,42105.26316,250000.0,5,6,6.0,0.0,8.0,6.0,4.0,34,305,0,0,5
11941989,116,2,0,12,6,6.0,0.0,0.0,0.0,376087.0,250000.0,8.0,0.0,19.0,0.0,0,0,0,0,1,1,42,0,42105.26316,250000.0,6,4,6.0,0.0,9.0,6.0,6.0,34,256,0,0,5
2924034,135,1,1,7,8,6.0,0.0,0.0,0.0,419301.0,44559.37956,22.0,0.0,8.0,0.0,0,0,0,0,1,0,42,0,42105.26316,0.0,6,6,6.0,0.0,8.0,5.0,0.0,32,150,0,0,5
8974674,166,1,1,6,2,5.0,0.0,2.0,0.0,536555.0,78083.78682,8.0,0.0,13.0,0.0,0,0,0,0,1,1,25,1,99206.9991,250000.0,4,6,5.0,0.0,7.0,6.0,6.0,34,148,0,0,4
